loan_status,loan_amnt,int_rate,installment,annual_inc,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt,loss
1,21600,9.17,688.59,92000.0,37066.0,85.0,17.0,4.0,23371.66,-1771.6599999999999
1,9000,5.32,271.04,102000.0,33033.0,45.3,35.0,3.0,9447.04,-447.0400000000009
1,12800,5.32,385.47,128000.0,16050.0,55.7,43.0,6.0,13447.89,-647.8899999999994
1,14000,5.93,425.47,72000.0,28514.0,66.3,28.0,3.0,14240.24,-240.23999999999978
1,15400,7.89,481.8,63000.0,26743.0,47.8,28.0,6.0,16825.02,-1425.0200000000004
0,8000,7.89,250.29,52500.0,6233.0,36.2,24.0,5.0,2994.71,5005.29
1,9500,7.89,297.22,44400.0,8704.0,25.5,13.0,1.0,10259.17,-759.1700000000001
0,8000,7.26,247.97,65000.0,12443.0,22.1,32.0,9.0,8589.52,-589.5200000000004
0,10000,10.49,324.98,37695.0,9558.0,51.7,35.0,8.0,3888.1,6111.9
1,5000,8.18,157.1,56000.0,11386.0,54.0,25.0,6.0,5146.29,-146.28999999999996
1,11200,21.99,427.68,35000.0,7372.0,73.7,24.0,1.0,12953.68001,-1753.68001
1,35000,11.53,833.0390000000002,128000.0,29951.0,52.7,43.0,2.0,26131.192000000003,8868.807999999997
1,5575,12.29,185.95,68500.0,4652.0,85.0,9.0,2.0,6142.53,-567.5299999999997
1,9000,6.89,277.45,27332.0,12513.0,59.6,15.0,4.0,9532.950003,-532.9500029999999
1,10000,8.18,314.2,72000.0,15821.0,48.2,38.0,9.0,10147.4,-147.39999999999964
1,10000,7.89,312.86,35000.0,4589.0,7.9,17.0,7.0,10497.36,-497.3600000000006
1,10000,9.99,322.63,70000.0,5921.0,30.1,15.0,4.0,11070.89,-1070.8899999999994
1,14000,12.29,466.95,100000.0,14679.0,46.6,17.0,5.0,15883.83,-1883.83
1,5000,9.17,159.4,40000.0,5989.0,35.9,17.0,3.0,5226.95,-226.94999999999982
1,8775,18.2,318.12,8435.0,19073.0,49.7,23.0,2.0,9945.99,-1170.9899999999998
1,10000,7.49,311.02,60000.0,20506.0,29.4,37.0,1.0,10858.82,-858.8199999999997
1,4000,9.99,129.05,60000.0,4218.0,85.0,12.0,1.0,4292.5,-292.5
1,8000,11.48,263.74,42000.0,14847.0,47.3,24.0,6.0,8168.48,-168.47999999999956
1,10000,7.26,309.97,60000.0,9489.0,28.4,15.0,4.0,10288.06,-288.0599999999995
1,12000,8.18,377.04,42000.0,20079.0,49.6,17.0,2.0,12867.17,-867.1700000000001
1,7200,13.33,243.75,60000.0,2053.0,27.7,15.0,6.0,7371.31,-171.3100000000004
1,35000,7.89,833.0390000000002,128000.0,37066.0,77.6,43.0,6.0,26131.192000000003,8868.807999999997
1,8000,9.99,258.1,50000.0,14993.0,55.9,17.0,4.0,8633.82,-633.8199999999997
0,30000,6.68,833.0390000000002,70000.0,37066.0,27.5,42.0,1.0,11973.96,18026.04
1,10000,13.33,338.54,26000.0,6969.0,82.0,16.0,2.0,11568.81,-1568.8099999999995
1,6000,12.99,202.14,21500.0,3164.0,85.0,5.0,3.0,7040.940001,-1040.940001
0,13000,12.29,433.59,43000.0,28722.0,75.0,17.0,2.0,4327.02,8672.98
1,7000,8.38,220.59,60000.0,8528.0,44.2,9.0,4.0,7096.41,-96.40999999999985
1,14000,5.32,421.61,55000.0,5923.0,13.4,35.0,7.0,14047.59,-47.590000000000146
1,13000,10.99,425.55,65000.0,15182.0,85.0,21.0,3.0,14014.32,-1014.3199999999997
1,4000,9.17,127.52,65000.0,6566.0,42.4,38.0,2.0,4183.51,-183.51000000000022
1,20000,8.18,628.39,110000.0,31428.0,83.8,41.0,5.0,21114.22,-1114.2200000000012
1,11050,12.69,370.68,40000.0,10603.0,78.5,28.0,3.0,11963.9,-913.8999999999996
1,29850,6.03,833.0390000000002,120000.0,34355.0,34.2,37.0,3.0,26131.192000000003,3718.8079999999973
1,15000,10.49,487.47,120000.0,18827.0,53.5,12.0,7.0,16309.37,-1309.3700000000008
1,16000,11.53,527.85,51251.0,14842.0,60.4,39.0,5.0,18077.8,-2077.7999999999993
1,7925,6.03,241.21,76500.0,10327.0,55.8,29.0,0.0,8418.88,-493.8799999999992
1,9600,10.99,314.25,50000.0,19899.0,53.5,12.0,6.0,10604.5,-1004.5
1,35000,12.69,833.0390000000002,105000.0,37066.0,85.0,27.0,2.0,26131.192000000003,8868.807999999997
1,6000,6.92,185.05,54000.0,14591.0,39.0,36.0,4.0,6437.31,-437.3100000000004
1,12600,15.99,442.92,35000.0,17966.0,85.0,6.0,3.0,14887.49,-2287.49
1,11350,18.55,413.47,45000.0,21072.0,85.0,23.0,0.0,13343.72,-1993.7199999999993
0,5000,15.61,174.83,45000.0,12197.0,52.3,32.0,9.0,2025.85,2974.15
1,22000,14.99,762.53,90000.0,24012.0,75.3,27.0,2.0,23766.86,-1766.8600000000006
1,9600,10.99,314.25,40000.0,10452.0,48.4,13.0,5.0,10689.69,-1089.6900000000005
1,15575,15.61,544.58,60000.0,36161.0,66.0,40.0,9.0,17793.57,-2218.5699999999997
1,1650,5.32,49.69,60000.0,19062.0,47.8,23.0,4.0,1689.08,-39.07999999999993
1,10000,7.49,311.02,60000.0,9983.0,36.0,23.0,3.0,10746.32,-746.3199999999997
0,6300,12.69,211.34,21000.0,7598.0,80.8,28.0,6.0,2095.4,4204.6
1,29550,13.99,833.0390000000002,80000.0,11380.0,44.3,43.0,5.0,26131.192000000003,3418.8079999999973
1,24000,11.44,790.74,128000.0,30066.0,47.3,42.0,9.0,26131.192000000003,-2131.1920000000027
1,16500,11.49,544.03,41300.0,11982.0,51.6,14.0,3.0,16647.46,-147.45999999999913
1,4000,11.53,131.97,44000.0,3709.0,44.7,12.0,5.0,4505.67,-505.6700000000001
1,10000,12.69,335.45,104000.0,9918.0,30.1,17.0,4.0,11163.2,-1163.2000000000007
0,10000,9.99,322.63,48000.0,23172.0,31.6,13.0,2.0,956.79,9043.21
1,13000,8.18,408.46,75000.0,13194.0,37.8,37.0,9.0,13592.45,-592.4500000000007
1,1500,11.53,49.49,31000.0,11549.0,46.4,43.0,8.0,1522.37,-22.36999999999989
1,13000,10.99,425.55,70584.0,13373.0,54.8,24.0,5.0,14108.83,-1108.83
1,4200,10.99,137.49,45000.0,2247.0,23.0,37.0,7.0,4532.7,-332.6999999999998
1,10000,7.89,312.86,70000.0,14683.0,36.6,22.0,8.0,10101.99,-101.98999999999978
1,4200,13.33,142.19,32000.0,7456.0,50.0,23.0,6.0,4493.5,-293.5
1,15000,9.99,483.94,79000.0,37066.0,48.3,28.0,9.0,16143.55,-1143.5499999999993
1,15000,10.99,491.01,36000.0,3612.0,14.7,25.0,2.0,15878.05,-878.0499999999993
1,18000,10.49,584.96,70000.0,19441.0,85.0,33.0,3.0,20521.79,-2521.790000000001
1,35000,7.49,833.0390000000002,128000.0,37066.0,49.3,27.0,7.0,26131.192000000003,8868.807999999997
0,2000,13.33,67.71,33000.0,6358.0,67.6,21.0,4.0,946.46,1053.54
1,24000,5.32,722.76,100000.0,32378.0,36.6,26.0,1.0,24443.41,-443.40999999999985
1,17300,12.29,577.01,67680.0,27407.0,67.3,9.0,4.0,19332.56,-2032.5600000000013
0,5000,6.99,154.37,31500.0,9168.0,49.0,20.0,1.0,1930.57,3069.4300000000003
1,12000,5.32,361.38,56000.0,12083.0,60.1,14.0,1.0,12358.8,-358.7999999999993
1,7000,9.17,223.16,40000.0,4439.0,31.0,32.0,7.0,7120.78,-120.77999999999975
1,35000,15.99,833.0390000000002,90000.0,37066.0,73.2,22.0,4.0,26131.192000000003,8868.807999999997
0,8400,11.44,276.76,100000.0,6007.0,50.1,34.0,7.0,3010.16,5389.84
1,9875,11.53,325.78,36000.0,11544.0,30.7,43.0,6.0,10500.25,-625.25
1,30000,14.33,833.0390000000002,91000.0,37066.0,85.0,25.0,6.0,26131.192000000003,3868.8079999999973
1,35000,7.89,833.0390000000002,128000.0,37066.0,32.4,33.0,7.0,26131.192000000003,8868.807999999997
0,3500,14.99,121.32,87500.0,16734.0,85.0,23.0,6.0,1163.41,2336.59
1,6000,12.69,201.27,67000.0,24108.0,78.5,8.0,3.0,6223.06,-223.0600000000004
0,35000,16.55,833.0390000000002,90000.0,37066.0,83.8,21.0,3.0,6135.79,28864.21
1,7000,12.69,234.82,31000.0,6097.0,80.2,5.0,2.0,7779.62,-779.6199999999999
0,3600,11.44,118.62,42000.0,2199.0,59.4,24.0,3.0,1789.72,1810.28
1,12000,7.26,371.96,65000.0,16035.0,51.2,24.0,2.0,12648.59,-648.5900000000001
1,13000,13.33,440.1,57000.0,26708.0,85.0,28.0,7.0,13995.3,-995.2999999999993
1,23000,6.89,709.02,72750.0,21502.0,54.2,21.0,6.0,24152.3,-1152.2999999999993
1,10000,6.39,305.99,89000.0,362.0,4.8,18.0,2.0,10155.79,-155.79000000000087
1,15000,6.89,462.41,83000.0,19412.0,41.2,16.0,3.0,15791.35,-791.3500000000004
1,18000,6.24,549.56,67000.0,11825.0,51.4,22.0,3.0,18903.37,-903.369999999999
1,11200,8.18,351.9,65000.0,5695.0,34.5,28.0,3.0,11537.85,-337.85000000000036
1,12000,10.99,392.81,75000.0,7000.0,85.0,26.0,3.0,13419.14,-1419.1399999999994
0,20000,12.69,670.9,128000.0,37066.0,85.0,33.0,8.0,5408.2,14591.8
1,11000,8.38,346.64,91000.0,25481.0,65.3,37.0,4.0,11572.37,-572.3700000000008
1,9875,14.65,340.64,30000.0,16291.0,66.5,12.0,5.0,11198.33001,-1323.3300099999997
1,35000,9.99,833.0390000000002,128000.0,37066.0,70.3,34.0,7.0,26131.192000000003,8868.807999999997
1,7000,9.49,224.2,128000.0,6926.0,19.7,43.0,8.0,7036.91,-36.909999999999854
0,35000,18.25,833.0390000000002,120000.0,37066.0,85.0,16.0,2.0,10660.63,24339.370000000003
1,8000,10.99,261.88,45000.0,9850.0,46.0,29.0,5.0,8493.46,-493.4599999999991
0,8400,12.69,281.78,60000.0,8588.0,46.9,18.0,9.0,2393.02,6006.98
0,20000,12.29,667.06,128000.0,19425.0,85.0,18.0,8.0,5284.69,14715.310000000001
1,20000,9.49,640.57,85000.0,8513.0,33.9,42.0,3.0,21684.99,-1684.9900000000016
1,18000,5.32,542.07,75000.0,18729.0,35.7,31.0,3.0,18638.57,-638.5699999999997
1,20000,13.99,683.46,50000.0,34179.0,66.6,16.0,4.0,23528.49,-3528.4900000000016
1,4000,9.17,127.52,41000.0,4204.0,14.8,21.0,7.0,4409.28,-409.27999999999975
1,7875,13.33,266.6,65000.0,8670.0,64.0,43.0,5.0,8528.58,-653.5799999999999
1,12650,12.29,421.92,102000.0,5647.0,37.6,30.0,6.0,13920.3,-1270.2999999999993
1,6000,9.17,191.28,33000.0,8020.0,85.0,6.0,2.0,6515.900002,-515.9000020000003
0,8000,7.89,250.29,50000.0,18443.0,85.0,17.0,1.0,761.38,7238.62
1,10850,13.99,370.78,97000.0,6801.0,38.9,27.0,5.0,11497.0,-647.0
1,16800,6.92,518.13,52000.0,14266.0,78.0,36.0,4.0,17085.35,-285.34999999999854
0,14275,16.55,505.76,34000.0,20777.0,85.0,14.0,4.0,2535.36,11739.64
1,20000,12.29,667.06,56810.0,25542.0,85.0,30.0,2.0,22382.12,-2382.119999999999
1,10000,8.18,314.2,70000.0,29652.0,54.3,43.0,8.0,10478.21,-478.2099999999991
1,12050,14.31,413.66,50860.0,2558.0,67.3,7.0,2.0,13779.28,-1729.2800000000007
1,28325,17.57,833.0390000000002,92000.0,30468.0,82.1,23.0,8.0,26131.192000000003,2193.8079999999973
1,10000,7.89,312.86,35000.0,9525.0,70.6,11.0,0.0,10926.5,-926.5
1,20000,9.99,645.25,62000.0,27755.0,66.4,26.0,2.0,21943.63,-1943.630000000001
1,28000,6.24,833.0390000000002,128000.0,37066.0,65.0,43.0,6.0,26131.192000000003,1868.8079999999973
1,8800,12.29,293.51,41500.0,10561.0,76.5,7.0,0.0,9707.42,-907.4200000000001
1,15000,7.89,469.29,53000.0,15052.0,56.8,38.0,3.0,15619.09,-619.0900000000001
1,18000,9.17,573.83,72000.0,24326.0,59.3,21.0,3.0,19792.47,-1792.4700000000012
1,9000,9.99,290.37,95000.0,5238.0,15.2,43.0,9.0,9948.69,-948.6900000000005
1,12000,6.24,366.37,80000.0,20677.0,46.3,25.0,6.0,12650.26,-650.2600000000002
1,27000,7.89,833.0390000000002,109000.0,26628.0,57.3,31.0,8.0,26131.192000000003,868.8079999999973
1,25200,12.59,833.0390000000002,105000.0,25652.0,51.1,26.0,2.0,26131.192000000003,-931.1920000000027
1,24000,7.26,743.91,128000.0,30860.0,63.2,24.0,6.0,25851.59,-1851.5900000000001
1,20000,16.55,708.59,79538.0,34051.0,85.0,43.0,8.0,23485.2,-3485.2000000000007
1,7200,7.26,223.18,84000.0,9030.0,84.9,36.0,2.0,7763.21,-563.21
1,10000,12.29,333.53,50000.0,7519.0,52.6,13.0,4.0,10273.7597,-273.7597000000005
1,8500,8.67,269.0,108000.0,9167.0,83.3,22.0,7.0,9215.02,-715.0200000000004
1,2050,12.05,68.14,49000.0,530.0,4.6,10.0,1.0,2258.34,-208.34000000000015
1,6000,13.33,203.12,35000.0,8991.0,33.7,32.0,4.0,6524.99,-524.9899999999998
0,7000,9.49,224.2,55000.0,5784.0,61.5,18.0,2.0,2686.71,4313.29
1,22000,6.49,674.18,101000.0,18648.0,35.9,41.0,3.0,23468.47,-1468.4700000000012
1,9000,14.31,308.96,39000.0,26172.0,77.7,11.0,7.0,9792.56,-792.5599999999995
0,28000,6.24,833.0390000000002,105000.0,15635.0,28.7,24.0,3.0,2545.2,25454.8
1,17500,5.32,527.01,80000.0,16903.0,22.5,21.0,3.0,17972.79,-472.7900000000009
1,16000,9.17,510.07,49000.0,13662.0,35.6,18.0,4.0,17697.33,-1697.3300000000017
0,7500,12.69,251.59,58000.0,4911.0,45.9,7.0,2.0,1993.96,5506.04
1,12000,11.99,398.52,56000.0,12541.0,72.5,43.0,8.0,13686.43,-1686.4300000000003
1,20000,9.99,645.25,128000.0,28113.0,81.5,28.0,8.0,22153.4,-2153.4000000000015
1,12000,6.89,369.93,128000.0,15894.0,16.7,43.0,9.0,12485.52,-485.52000000000044
1,10350,14.65,357.02,54000.0,25600.0,75.1,33.0,5.0,11606.94,-1256.9400000000005
1,3000,6.49,91.94,71000.0,4324.0,39.7,29.0,4.0,3219.23,-219.23000000000002
1,25500,6.92,786.44,91700.0,19199.0,13.9,43.0,9.0,26131.192000000003,-631.1920000000027
0,10000,11.53,329.91,37000.0,9113.0,54.2,31.0,5.0,2614.7,7385.3
1,2000,6.92,61.69,39000.0,889.0,2.8,28.0,1.0,2150.34,-150.34000000000015
1,11000,6.89,339.1,55000.0,9215.0,29.3,12.0,1.0,11297.49,-297.4899999999998
0,5600,14.65,193.17,35000.0,5407.0,53.5,10.0,6.0,2439.64,3160.36
0,9600,11.99,318.82,22000.0,4560.0,80.0,4.0,0.0,1268.89,8331.11
1,8000,12.69,268.36,28000.0,5385.0,73.8,12.0,4.0,8997.92,-997.9200000000001
1,14000,11.53,461.87,128000.0,37066.0,85.0,35.0,5.0,14979.27,-979.2700000000004
1,12000,12.29,400.24,52000.0,8583.0,36.7,17.0,6.0,13084.95,-1084.9500000000007
1,18000,11.99,597.78,42449.0,8504.0,46.7,13.0,1.0,20848.24001,-2848.2400100000013
0,17475,19.99,649.35,35000.0,10938.0,20.0,32.0,9.0,4352.68,13122.32
0,7600,15.61,265.74,20000.0,8939.0,51.4,20.0,9.0,3006.2,4593.8
1,12000,7.89,375.43,72000.0,19778.0,50.1,37.0,4.0,12445.34,-445.34000000000015
1,16000,7.26,495.94,64000.0,14929.0,57.2,22.0,5.0,16997.76,-997.7599999999984
1,7000,11.22,229.91,92000.0,21197.0,58.7,39.0,5.0,7456.5,-456.5
1,6000,10.99,196.41,78000.0,5157.0,85.0,18.0,5.0,6117.16,-117.15999999999985
1,14000,7.26,433.95,128000.0,9685.0,53.5,36.0,6.0,14911.92,-911.9200000000001
1,8400,11.49,276.96,70000.0,16363.0,34.4,29.0,6.0,8540.41,-140.40999999999985
0,9050,16.99,322.62,25920.0,9112.0,23.0,37.0,9.0,3217.66,5832.34
1,32150,15.41,833.0390000000002,126900.0,6410.0,63.5,9.0,3.0,26131.192000000003,6018.807999999997
1,10000,8.19,314.25,42000.0,12056.0,69.7,17.0,2.0,10541.92,-541.9200000000001
0,6500,9.49,208.19,128000.0,29396.0,47.5,26.0,8.0,2283.24,4216.76
1,10000,8.19,314.25,59500.0,2958.0,14.6,32.0,6.0,10476.92,-476.9200000000001
1,15400,7.26,477.35,83700.0,19219.0,85.0,23.0,2.0,16144.99,-744.9899999999998
1,15100,13.99,516.01,36000.0,24030.0,57.5,20.0,2.0,15107.34,-7.3400000000001455
1,21000,9.99,677.52,128000.0,12865.0,66.7,17.0,3.0,22936.23001,-1936.2300099999993
1,20000,6.39,611.98,85000.0,4427.0,29.3,43.0,8.0,20402.7,-402.7000000000007
1,31500,12.29,833.0390000000002,70000.0,30702.0,66.2,40.0,5.0,26131.192000000003,5368.807999999997
1,7000,13.33,236.98,105000.0,5068.0,29.6,19.0,3.0,7408.99,-408.9899999999998
1,9000,7.26,278.97,40000.0,10386.0,57.4,19.0,5.0,9328.83,-328.8299999999999
1,4000,10.99,130.94,55000.0,3971.0,30.3,28.0,8.0,4088.58,-88.57999999999993
0,5500,12.29,183.45,45000.0,4406.0,38.6,22.0,7.0,2381.09,3118.91
1,35000,8.18,833.0390000000002,128000.0,33092.0,46.9,26.0,2.0,26131.192000000003,8868.807999999997
1,4000,14.31,137.32,22400.0,4852.0,85.0,20.0,4.0,4487.59,-487.59000000000015
1,13000,7.89,406.72,120000.0,37066.0,53.0,43.0,2.0,13930.77,-930.7700000000004
1,20150,14.65,695.06,48000.0,27305.0,85.0,14.0,2.0,23758.28,-3608.279999999999
0,1725,18.99,63.23,29000.0,12234.0,84.4,31.0,6.0,251.1,1473.9
1,5000,5.32,150.58,120000.0,26483.0,46.0,27.0,3.0,5027.29,-27.289999999999964
0,6000,13.33,203.12,43000.0,15088.0,83.8,15.0,6.0,1552.82,4447.18
1,5000,8.19,157.13,128000.0,34386.0,84.7,29.0,4.0,5455.69,-455.6899999999996
1,6000,7.49,186.61,72000.0,2779.0,10.7,6.0,2.0,6515.290001,-515.2900010000003
0,5075,19.19,186.52,20400.0,14339.0,52.5,27.0,3.0,1897.93,3177.0699999999997
1,23000,5.32,692.64,65000.0,26143.0,43.9,22.0,2.0,23193.38,-193.38000000000102
0,11000,8.19,345.67,55000.0,6893.0,33.0,35.0,8.0,5239.89,5760.11
1,29000,8.19,833.0390000000002,90000.0,19647.0,71.2,16.0,0.0,26131.192000000003,2868.8079999999973
0,8500,8.18,267.07,65000.0,5935.0,57.6,12.0,7.0,2666.84,5833.16
1,10000,12.69,335.45,48148.88,9406.0,46.3,42.0,6.0,11194.88,-1194.8799999999992
1,15000,11.53,494.86,52000.0,10908.0,74.2,19.0,6.0,15357.69,-357.6900000000005
0,6150,12.39,205.42,21500.0,9042.0,46.1,43.0,9.0,1022.87,5127.13
0,13000,14.65,448.43,38000.0,12483.0,85.0,30.0,6.0,4046.45,8953.55
0,6500,8.19,204.26,17160.0,3823.0,54.6,21.0,4.0,1631.12,4868.88
1,35000,11.53,833.0390000000002,128000.0,37066.0,65.3,41.0,4.0,26131.192000000003,8868.807999999997
1,3000,9.17,95.64,37000.0,2875.0,26.4,12.0,1.0,3155.48,-155.48000000000002
1,10000,6.68,307.31,65000.0,8932.0,28.8,24.0,5.0,10335.27,-335.27000000000044
1,31200,11.53,833.0390000000002,128000.0,37066.0,69.0,43.0,9.0,26131.192000000003,5068.807999999997
1,5000,7.89,156.43,40000.0,5526.0,59.4,9.0,3.0,5206.96,-206.96000000000004
1,8000,8.18,251.36,25000.0,7951.0,85.0,16.0,3.0,8347.7,-347.7000000000007
1,5000,9.17,159.4,45000.0,3692.0,31.3,26.0,6.0,5473.97,-473.97000000000025
1,8000,7.26,247.97,60000.0,8263.0,24.2,15.0,3.0,8316.59,-316.59000000000015
1,10000,8.18,314.2,70000.0,13623.0,46.2,12.0,6.0,10683.86,-683.8600000000006
0,6000,9.99,193.58,52000.0,11575.0,41.5,36.0,9.0,1932.47,4067.5299999999997
1,21000,9.49,672.6,128000.0,37066.0,85.0,14.0,2.0,22076.0428,-1076.0427999999993
1,25000,9.17,796.98,65000.0,31845.0,69.5,27.0,3.0,26131.192000000003,-1131.1920000000027
1,17500,8.67,553.82,54000.0,16630.0,62.1,15.0,4.0,18958.34,-1458.3400000000001
1,8400,10.99,274.97,56000.0,9377.0,84.5,31.0,5.0,9415.33,-1015.3299999999999
1,10000,8.67,316.47,45762.0,3743.0,27.7,32.0,6.0,10709.87,-709.8700000000008
1,6400,12.29,213.46,32000.0,12470.0,83.1,15.0,3.0,7343.65,-943.6499999999996
0,30000,13.33,833.0390000000002,100000.0,28925.0,51.4,27.0,5.0,7093.06,22906.94
0,20000,7.26,619.93,64000.0,20785.0,67.7,25.0,1.0,7423.03,12576.970000000001
1,13000,5.32,391.5,47000.0,15136.0,20.0,23.0,2.0,13228.13,-228.1299999999992
1,12000,7.89,375.43,60000.0,9598.0,35.3,23.0,5.0,12734.28,-734.2800000000007
1,35000,15.61,833.0390000000002,105000.0,23894.0,58.3,10.0,3.0,26131.192000000003,8868.807999999997
1,3800,8.18,119.4,70000.0,3576.0,35.4,10.0,3.0,4032.82,-232.82000000000016
1,16000,8.19,502.79,70000.0,575.0,11.5,33.0,9.0,16724.07,-724.0699999999997
1,5000,12.29,166.77,32000.0,2624.0,47.7,27.0,4.0,5727.91,-727.9099999999999
1,4000,13.66,136.06,107000.0,6525.0,76.8,16.0,5.0,4250.44,-250.4399999999996
1,10000,9.17,318.79,111000.0,27532.0,39.1,35.0,9.0,10608.67,-608.6700000000001
1,15000,12.39,501.02,52000.0,11913.0,29.3,16.0,6.0,16090.38,-1090.3799999999992
1,14000,10.99,458.28,52900.0,12891.0,42.0,33.0,6.0,15330.79,-1330.7900000000009
1,18000,5.32,542.07,101000.0,34701.0,30.7,27.0,4.0,18889.56,-889.5600000000013
1,10000,10.99,327.34,58000.0,7988.0,40.3,9.0,4.0,10919.84,-919.8400000000001
1,24000,11.53,791.77,80000.0,15807.0,45.7,24.0,5.0,26131.192000000003,-2131.1920000000027
1,24000,7.89,750.86,128000.0,25180.0,85.0,9.0,2.0,25435.95,-1435.9500000000007
1,26000,11.53,833.0390000000002,128000.0,24025.0,54.1,36.0,9.0,26131.192000000003,-131.19200000000274
1,7000,10.49,227.49,62000.0,7773.0,56.0,35.0,2.0,7821.080002,-821.0800019999997
1,11400,13.33,385.93,76000.0,9936.0,85.0,43.0,8.0,12330.85,-930.8500000000004
0,13750,18.84,502.91,75000.0,16970.0,73.8,20.0,9.0,6020.53,7729.47
1,15600,16.55,552.7,68000.0,13289.0,37.4,34.0,9.0,18312.06,-2712.0600000000013
1,9500,6.24,290.05,50000.0,8664.0,38.0,20.0,2.0,9930.31,-430.3099999999995
1,10000,9.17,318.79,45000.0,8609.0,59.8,24.0,3.0,10643.86098,-643.8609799999995
1,6500,7.49,202.17,59631.0,7368.0,17.5,38.0,8.0,6903.56,-403.5600000000004
0,6000,8.18,188.52,61000.0,5195.0,76.4,20.0,3.0,939.87,5060.13
1,11200,14.65,386.34,73000.0,37066.0,81.8,14.0,6.0,12412.93,-1212.9300000000003
1,16000,7.89,500.58,128000.0,32883.0,59.0,29.0,4.0,17269.94,-1269.9399999999987
1,11300,6.49,346.29,65000.0,3589.0,41.7,29.0,1.0,11996.6,-696.6000000000004
0,10000,11.99,332.1,70000.0,31968.0,85.0,28.0,1.0,4974.84,5025.16
1,12000,6.89,369.93,115000.0,4799.0,20.4,28.0,4.0,12301.89,-301.8899999999994
1,35000,10.99,833.0390000000002,107000.0,23189.0,71.1,23.0,3.0,26131.192000000003,8868.807999999997
0,21000,6.39,642.58,75000.0,37066.0,79.7,27.0,1.0,2562.86,18437.14
0,27200,12.29,833.0390000000002,120000.0,37066.0,30.0,43.0,6.0,6313.33,20886.67
1,9425,18.25,341.92,40000.0,21487.0,73.6,24.0,2.0,9813.47,-388.46999999999935
0,15000,9.99,483.94,53000.0,14719.0,66.3,22.0,2.0,7250.78,7749.22
1,24000,12.29,800.48,128000.0,37066.0,81.3,43.0,9.0,26131.192000000003,-2131.1920000000027
0,4000,12.59,133.99,88000.0,37066.0,77.6,34.0,9.0,342.38,3657.62
1,3300,11.99,109.6,43000.0,10020.0,63.4,19.0,6.0,3671.2,-371.1999999999998
1,12000,6.03,365.23,65000.0,14329.0,38.0,16.0,1.0,12656.08,-656.0799999999999
1,29975,8.19,833.0390000000002,95000.0,37066.0,66.4,31.0,4.0,26131.192000000003,3843.8079999999973
1,25000,6.92,771.02,128000.0,14677.0,22.5,36.0,9.0,26131.192000000003,-1131.1920000000027
1,12000,6.24,366.37,85000.0,11178.0,21.0,21.0,5.0,12414.51,-414.5100000000002
1,16000,19.19,588.04,128000.0,19856.0,41.5,17.0,9.0,17916.01,-1916.0099999999984
1,9950,16.55,352.53,30000.0,10286.0,38.4,11.0,3.0,10194.44,-244.4400000000005
0,7000,11.53,230.94,26600.0,6839.0,51.4,9.0,2.0,221.97,6778.03
1,16000,6.89,493.23,117000.0,37066.0,36.4,43.0,7.0,17220.57,-1220.5699999999997
0,12000,8.67,379.76,63000.0,14608.0,39.5,38.0,8.0,5684.84,6315.16
0,18000,15.61,629.37,45000.0,35369.0,72.2,26.0,6.0,5648.72,12351.279999999999
1,30000,16.99,833.0390000000002,128000.0,37066.0,85.0,18.0,1.0,26131.192000000003,3868.8079999999973
1,16000,11.44,527.16,61000.0,33622.0,61.5,18.0,2.0,18388.32,-2388.3199999999997
1,10000,7.26,309.97,56000.0,14804.0,57.2,16.0,4.0,10407.34,-407.34000000000015
1,16000,15.61,559.44,70000.0,19531.0,85.0,27.0,9.0,17777.03,-1777.0299999999988
1,22550,7.49,701.35,100000.0,37066.0,48.5,22.0,1.0,24285.79,-1735.7900000000009
0,20000,12.69,670.9,90000.0,10958.0,34.7,33.0,7.0,6024.0,13976.0
1,25000,18.54,833.0390000000002,79000.0,15674.0,85.0,35.0,6.0,26131.192000000003,-1131.1920000000027
1,12000,7.89,375.43,71000.0,37066.0,68.6,27.0,1.0,13041.19,-1041.1900000000005
1,12000,6.39,367.19,95000.0,37066.0,46.5,39.0,8.0,12717.65,-717.6499999999996
0,7200,18.55,262.29,40000.0,15395.0,82.0,21.0,6.0,1566.32,5633.68
1,3000,6.68,92.2,40000.0,8142.0,56.2,17.0,2.0,3143.38,-143.3800000000001
1,4000,14.65,137.98,30000.0,9634.0,57.3,36.0,7.0,4369.02,-369.02000000000044
1,7000,11.44,230.64,52000.0,3322.0,61.5,9.0,7.0,7824.080001,-824.0800010000003
1,11000,9.17,350.67,54158.0,9587.0,47.9,43.0,9.0,11587.74,-587.7399999999998
1,7500,10.99,245.51,51000.0,15891.0,48.9,17.0,4.0,8373.0,-873.0
1,18000,9.17,573.83,80000.0,10991.0,59.4,23.0,1.0,19771.29001,-1771.2900100000006
1,8000,6.92,246.73,52000.0,2408.0,25.3,24.0,1.0,8382.92,-382.9200000000001
1,20500,12.69,687.67,51225.0,4669.0,21.7,10.0,4.0,22815.09,-2315.09
0,25000,17.57,833.0390000000002,84000.0,18760.0,85.0,23.0,9.0,6313.41,18686.59
0,14800,12.05,491.93,39000.0,14058.0,85.0,22.0,1.0,3428.65,11371.35
1,21000,11.99,697.41,85000.0,20532.0,49.0,39.0,9.0,22311.8,-1311.7999999999993
